0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
-0.086561374,-0.14244077,0.2000924,0.1612178,0.07859859,0.020548698,-0.14544308,0.26362085,0.3387886,0.14551406,0.22315109,-0.2000199,0.119070426,-0.19944042,0.19642606,-0.14651729,0.56497157,-0.18554033,0.07111785,0.07010977,-0.10844371,0.3261327,0.19656987,0.30651566,-0.20819856,-0.1807149,-0.0066545988,-0.17960246,0.019922007,0.1028358,9.161361,0.036588028,-0.29034767,-0.07717085,-6.431685,-0.23627257,0.07533191,0.13880947,0.23078853,0.34493172,-0.5346232,0.42586577,0.19108896,0.041121237,0.45031893,-0.14241569,0.14734688,0.6958464,1.0315387,0.11455127,0.25896025,0.37228903,-0.28865743,-0.32810268,-0.19974376,-0.64130455,-0.60842305,-1.0144937,0.11115044,0.30885246,0.17467831,0.15177739,0.17387,-0.36601698,0.75792646,0.5003358,-0.03260361,-0.33795953,0.24578935,0.18596245
-0.5838602,0.8703781,-0.47329247,-0.2990075,-1.1948193,-0.52166724,0.3922539,-0.26367092,-0.718772,0.21150337,0.3301827,-0.5382327,-1.9029784,0.6905537,0.66364247,-0.92278445,1.5439382,0.46129477,0.16569299,-2.3565078,0.7864849,-1.2672089,-0.1203306,-2.590597,0.68872595,0.900267,0.34221104,-0.0789965,-0.47159716,0.121950135,4.5384035,0.66808796,-1.3092293,0.093993336,7.8834167,-0.66249496,-0.72449815,0.037046183,-0.09407261,3.8881123,-0.056162614,-0.50619906,-1.7397878,0.044436045,-0.6576956,-0.18135831,0.67621404,-0.94185233,-0.7470771,0.55258834,-0.2573539,0.33047813,0.63562727,0.6959532,0.32693952,0.7747656,1.3301698,3.1057174,-1.040478,-0.33661905,-0.5317375,-1.5679895,-0.18843424,-0.9161421,0.26107168,-1.4803848,1.9664906,1.4484377,3.1430507,-0.33404815
0.14556773,0.34708697,-0.12253816,0.44837773,-0.01582837,0.600964,-0.19681406,0.12977554,0.21485174,-0.36244208,0.30118036,0.04479132,0.37541673,0.14634188,0.091198,-0.07085069,0.2093168,-0.10468247,-0.4308088,0.3763008,-0.28100783,-0.12580371,0.0882246,0.09077634,-0.5206899,-0.1947914,-0.034846496,0.376343,0.19102152,0.19636065,9.78616,0.024550438,-0.83072984,0.28839973,-6.6338634,-0.6586251,0.0058201137,-0.61560434,-0.37166548,0.08427238,-0.040206682,-0.32589462,0.15089308,0.47983336,1.2946577,0.24158204,-0.83667856,0.72989774,1.3538516,0.19488063,-0.056015104,-0.5742625,-0.15955761,0.08594328,-0.119350486,0.124225035,-0.459218,-1.1839329,0.22491375,0.018323686,0.05523245,-0.21055633,0.27384,-0.046532888,0.6075873,-0.37276673,0.18126887,-0.104475684,1.2383494,0.6004112
0.23301303,0.26917234,-0.36995944,0.3864232,0.12622496,-0.24415044,0.9010555,0.1346031,0.23156011,-0.27359492,-0.4908895,0.120154224,-1.0237077,0.63914,0.6199722,0.89730036,0.306167,0.1651868,-1.8860496,0.073829986,0.47967744,-0.8573257,0.52434963,1.4435048,-0.28319925,-0.32610282,0.41934752,0.26484606,-0.41425532,-0.052674506,-4.4098215,0.53656614,0.08385301,-0.18887182,-1.266127,0.15187809,0.24043202,0.18984893,-0.65689725,0.5109635,0.38862246,-0.50046074,1.81292,0.23441593,-1.2409879,-0.04869825,0.22738872,0.57595086,0.25903484,-0.09401863,-0.73074293,0.5889996,0.012153927,-0.20572966,-0.7421626,0.083777174,-1.407301,0.2908784,-0.7368744,-0.073608905,0.30005574,-0.44890237,-0.13903171,-0.90088737,-0.16094613,0.2147999,-0.514057,-0.56206006,0.68751425,0.10949831
0.26537424,-0.00013676565,-0.26590103,-0.24084002,0.19802591,-0.12159698,-0.6339999,0.28503045,-1.3418192,0.3855706,0.27635768,-0.22358881,-0.47491544,0.17544302,-0.41527075,0.33751842,0.5556848,-0.02216621,-0.6075179,-0.036982924,-0.03869087,0.34170365,0.23962486,0.24450175,-0.3601814,-0.19759613,-0.49102718,0.22948834,-0.33025423,-0.12428784,-3.7837343,0.17422143,0.76020736,0.72975034,-0.30670992,-1.0819132,0.28016505,-0.3219066,0.7900289,0.5190493,0.27347392,-0.42707443,1.1057618,-0.030608632,-0.3048413,0.007016588,0.20497641,1.2867519,0.6087625,-0.36357313,0.3841901,-0.018162875,-0.13887686,0.7437038,-0.2183681,-0.67621875,-0.9861033,1.2802483,0.11626223,0.5239595,-0.48279795,0.7907723,0.28282908,-0.2124895,-0.35187042,0.034082603,-0.47312996,0.22556794,-0.41507703,-0.13331358
0.6069685,-0.1682637,-0.4492664,-0.5762263,0.77604455,-0.29494116,-0.3754519,0.09710295,-1.9230356,-0.74488276,-0.54418314,0.15267265,-1.6595224,-0.38622016,-0.65142965,0.21892625,-0.50781554,0.19678319,-0.60823226,-0.552459,-0.72686106,-0.0073669683,0.41290924,-0.2468287,0.10237984,-0.20801522,-0.4411859,-0.028418384,0.27431643,-0.84910244,-4.188403,-0.2784898,0.24001628,-0.064381495,0.09335908,-0.80797213,-0.08098488,-0.60108614,0.9638864,-0.0920899,0.62464505,-0.599236,1.2386038,0.33778638,0.82797205,0.2254833,-0.011086896,0.85150886,0.24049488,-0.3150101,-0.028340941,-0.50679845,-0.120409526,0.3602876,0.52364916,0.15184681,0.7558202,0.8292396,0.23487256,-0.23210528,0.044166535,1.148876,-0.2243039,0.4561213,-0.65258265,-0.52391416,0.14696589,0.04661392,-0.44163233,-0.4336012
-0.43304783,0.77997273,0.44587165,-0.28513065,0.17677394,-0.37170395,0.24233077,0.069656864,-0.75009173,0.15244186,-0.37916932,-0.01527927,-0.3761699,0.75823337,0.45228755,-1.1251814,0.48283976,0.024171716,-0.09503502,-0.95719045,0.009363626,0.542482,-0.3189735,-1.4976139,0.12310141,1.6976584,-0.68790984,-0.67493784,-0.51839834,-0.38321975,4.929199,0.76332235,0.44599277,-0.41277382,9.630176,0.19318189,-0.7687074,0.16309337,-0.9781297,1.0998286,-0.37936777,0.7964042,0.07855204,0.2589229,0.20316748,0.7165059,0.48558068,0.21852998,-1.1562473,0.4835759,0.3141606,-0.0404984,0.8781871,-0.025541939,-0.42932007,0.945804,1.4172642,1.8583988,-0.8942738,-0.49732134,-0.26404896,0.81205356,-0.5714771,-0.15210752,-0.10807124,-0.5797937,1.2823725,1.6651915,-0.31543684,-0.3513396
0.305968,0.06342328,-0.28831398,0.069662005,0.05926609,-0.31155562,0.13803545,0.19153893,0.061383393,0.14070876,0.30280754,-0.041416675,-0.70592767,-0.44601208,0.041310553,-0.08989504,0.383457,-0.34995162,-0.7244151,0.43005678,0.038337376,-0.16847135,0.21429704,0.93081784,-0.12214828,0.13811041,0.39186284,-0.077151485,0.124545984,-0.32130095,9.575273,0.048151106,0.00049629435,-0.020347249,-7.0079994,-0.10344473,0.21304531,0.44391128,-0.36508512,0.36607242,-1.0886137,0.8758761,-0.19793515,0.13154781,0.68991655,0.15967816,0.12350148,0.40917283,1.1766617,0.28095827,-0.41267845,0.19789387,-0.043449435,-0.6288165,0.09080919,-0.45869356,-0.14672214,-0.8289791,0.22590555,-0.115165696,0.3633872,-0.08437302,0.07586036,-0.11699644,0.8861355,-0.12921372,-0.032651242,-0.76842624,-0.25556734,0.3512938
0.015623682,-0.21580361,0.37535945,-0.17986025,-0.2685021,-0.04780804,-0.61904234,-0.22462739,-0.13380864,-0.3410014,-0.2289934,-0.4928599,1.6558571,-0.71290493,0.6118537,-0.12684944,-0.8862144,-0.019973213,-0.08397224,0.69012785,-0.34020898,0.11819947,0.16492838,-1.0886248,-0.4834159,-0.09309214,-0.29297835,0.3831149,1.2354913,-0.84913516,-4.466673,-0.52421725,0.19997653,-0.016962927,-0.40424633,-0.26126027,-0.019885138,-0.041514058,0.698017,-0.15979384,-0.022622209,0.6556893,-1.4838564,-0.4306042,0.90281624,-0.09026739,0.30200168,0.05809158,1.0629712,-0.26381108,0.5304933,-0.024461688,0.12244916,0.08062132,0.4034531,0.14758281,-0.14455281,-1.1503011,0.90948397,0.6322687,0.072782755,0.44336277,0.3916953,1.1594511,0.072791725,0.7899424,0.54390883,0.22370142,0.27711123,-0.43638104
0.39807022,0.22652821,-0.35846508,-0.28619328,-0.023311106,-0.050203968,-0.16413826,0.16629991,-0.72435576,-0.053880084,-0.031385213,0.09289702,-0.8237786,0.29557183,0.06616676,0.7114091,0.54249144,0.12686963,-1.3150784,0.03474775,0.1483772,0.010953577,0.5319594,0.7491322,0.1025972,-0.41488895,0.1805234,0.1972854,0.0063987733,0.23063375,-4.040996,0.17934331,0.4860414,-0.03746895,-0.9608366,-0.675286,0.63972867,0.18646318,0.06893909,0.9272244,-0.12542725,-0.89430743,1.5114586,0.27038988,-0.20759103,0.4339662,0.56936127,1.1761504,0.52912897,-0.17024584,-0.116586044,0.20616716,-0.11303162,-0.0015216805,-0.76213765,0.45385656,-0.9305727,0.67041093,-0.24708605,0.45176712,-0.07991372,-0.4120017,-0.23429155,-0.07775532,-0.5009617,0.1766418,-0.12057118,-0.21752787,-0.20557696,-0.14886943
