0,1,2,3,4
-9.81632,597.5029,4.304288,-16.606594,3.3291087
-9.743291,597.4277,4.5281043,-17.550295,4.4435234
-8.978947,597.90063,4.5266666,-15.9157505,2.6179264
-8.714404,598.48456,3.9452496,-16.141476,5.6194196
-9.557061,596.6151,4.46993,-18.697495,6.259981
-9.5154085,599.0098,4.3089375,-15.409687,1.6652262
-9.633166,597.1681,4.253519,-17.328403,4.1628923
-10.369064,598.6942,4.3481016,-17.84142,3.5182555
-8.686009,597.2689,2.6633916,-16.251669,8.042956
-8.737006,597.8039,4.4843755,-17.009544,6.1799088
-10.023263,597.9123,4.747788,-17.495157,2.8730881
-9.396987,597.3501,4.620584,-17.43438,3.5691369
-10.025313,597.5047,3.6239386,-18.418242,6.4205875
-10.692877,597.30255,4.4918246,-18.369375,4.308902
-8.623608,597.58777,5.5392704,-17.257486,4.853967
-9.047342,598.65076,3.8526754,-16.253042,4.1159687
-9.811153,597.8066,4.1624618,-17.080694,4.340132
-9.526959,599.47,5.410474,-16.806381,3.2543514
-8.3580475,599.2463,4.180798,-15.097943,4.888668
-8.6203375,598.0249,2.2449207,-16.699165,7.5759478
-10.552777,599.10767,4.6081223,-17.131302,2.1261127
-8.0913315,596.76196,5.778771,-16.476913,4.615945
-7.48517,598.77,3.5371833,-15.505259,6.60702
-9.866327,598.6658,4.7341504,-17.329296,3.1604815
-10.08672,597.6768,5.37781,-17.874874,3.3394995
-9.324478,597.8975,4.9011483,-17.683851,4.2924385
-9.611702,598.78094,4.4678288,-16.824638,2.7548962
-9.457235,599.1478,4.294393,-16.668472,3.541289
-9.039458,597.1888,4.246329,-17.560734,5.891182
-9.41284,598.13947,3.7785716,-17.432524,4.92898
-8.603886,598.53345,5.3255997,-16.453074,3.321373
-9.048599,597.5982,4.5692945,-17.484806,4.4243393
-8.548074,598.604,3.8894439,-15.37102,4.5578074
-10.127016,596.982,5.0520263,-18.71553,5.0591035
-9.295477,597.1969,4.450572,-16.825155,4.243292
-9.39074,597.04144,3.285822,-17.10057,5.189727
