0,1,2,3,4
-4.5313873,583.4913,-1.0615603,36.536873,-11.365192
0.17638779,585.2991,-2.3043334,29.767345,-10.794172
-5.023347,575.974,-5.3331537,22.76472,-10.0530815
-4.16463,582.70276,-2.7093425,35.450253,-15.569648
-3.129118,583.1123,0.21042562,42.80959,-19.125761
-5.435092,581.145,-3.5462713,30.978355,-12.860291
-2.830689,583.67365,-1.5851567,36.976437,-17.250378
-1.9416758,584.19055,0.50222456,43.69049,-18.434881
-4.004306,586.8533,-0.11064327,44.626293,-15.495737
-3.499388,588.36053,1.3566157,42.32715,-18.972075
-5.097253,579.0209,-1.9042126,28.322083,-14.091889
-2.4519877,583.2196,-0.4652229,43.825745,-18.512383
-3.389231,584.21857,-0.74574697,43.741745,-19.60617
-3.7657158,582.14,-0.68008006,41.0249,-20.602386
-7.184922,586.15765,-0.122051835,30.235765,-3.5459082
-3.7849748,584.20264,0.6425061,36.356083,-16.080215
-2.2328744,589.72174,2.8662946,44.610703,-19.317074
-2.6454337,585.9453,3.1211934,45.496704,-20.404297
-1.7822242,585.8011,0.7230791,44.53158,-20.187294
-2.223274,584.5447,0.20109886,43.329422,-19.424532
-7.399114,581.9945,-4.687864,19.552343,-3.1938384
-1.444297,584.1496,-1.0161932,42.111053,-16.49409
-7.0168214,581.4673,-3.936369,31.073734,-13.076841
-1.3049769,584.16785,0.3123371,39.918297,-16.795052
-4.587538,584.7506,0.51145136,41.209396,-16.6128
-0.9190434,583.61914,2.5095336,46.899544,-23.061035
27.091738,584.7289,5.3061523,19.821665,20.938108
16.433626,585.14966,-6.330435,6.769665,15.225672
19.199375,583.2423,0.7583009,13.163495,22.06636
21.124292,584.66815,-4.712574,13.361542,18.337729
27.70874,583.77075,6.0519094,17.867903,22.586359
22.631153,588.6379,2.3208928,18.551075,23.611052
22.375303,585.0116,5.209366,21.807909,25.739769
22.038984,584.1282,-1.1752173,13.784744,17.605743
28.061329,585.6709,5.511899,18.557158,19.876364
15.084059,582.80896,-3.5046258,9.934554,21.377316
25.207748,587.3192,5.035086,18.626963,25.89304
28.4282,594.18024,10.755672,22.927668,25.930584
27.933651,594.7121,8.4936695,23.504375,26.141663
8.829333,583.35876,-5.606399,-1.9280869,8.973424
17.061874,585.7455,-0.8615675,7.989109,20.317846
27.30098,591.4587,6.742214,17.6842,25.712685
25.509151,589.56775,3.800683,19.471666,24.822504
24.580103,587.33374,5.413905,21.542759,25.26382
21.230736,585.49927,3.7918894,11.612443,25.091188
28.894617,585.8116,8.236814,20.941662,24.724873
